exchange,symbol,gain_x,bottom_price,peak_price,bottom_date,peak_date,days_to_peak
binance,PIPPIN/USDT:USDT,405.3982300884956,0.00226,0.9162,2025-10-10,2026-02-26,139
binance,COAI/USDT:USDT,102.61921780863882,0.19586,20.099,2025-10-01,2025-10-16,15
binance,SIREN/USDT:USDT,93.61062463514304,0.05139,4.81065,2026-02-07,2026-03-22,43
binance,BAS/USDT:USDT,68.29073482428115,0.002504,0.171,2025-10-02,2025-10-17,15
binance,RIVER/USDT:USDT,53.21782178217821,1.616,86.0,2025-12-17,2026-01-26,40
